"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableHR"
"TIMESTAMP","RECORD","JDAY","JHM","Hr_Flow(1)","Hr_Flow(2)","Hr_Flow(3)","Hr_Flow(4)","Hr_Flow(5)","Hr_Flow(6)","Hr_Flow(7)","Hr_Flow(8)","Hr_Flow(9)","Hr_Flow(10)","Hr_Flow(11)","Hr_Flow(12)","Hr_Flow(13)","Hr_Flow(14)","Hr_Flow(15)","Hr_Flow(16)","Hr_Flow(17)","Hr_Flow(18)","Hr_Flow(19)","Hr_Flow(20)","Hr_Flow(21)","Hr_Flow(22)","Hr_Flow(23)","Hr_Flow(24)","Hr_Flow(25)","Hr_Flow(26)","Hr_Flow(27)","Hr_Flow(28)","Hr_Flow(29)","Hr_Flow(30)","Hr_Flow(31)","Hr_Flow(32)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-03 19:00:00",411,184,1900,91.6,25.66,13.88,1.393,0,0,0,0,0,0,0,31.89,3.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-03 20:00:00",412,184,2000,98.9,23.7,15.04,0,0,0,0,0,0,0,0,34.44,3.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-03 21:00:00",413,184,2100,79.98,16.22,11.72,0,0,0,0,0,0,0,0,30.09,2.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-03 22:00:00",414,184,2200,35.99,4.77,5.207,0,0,0,0,0,0,0,0,24.43,0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-03 23:00:00",415,184,2300,14.64,0.563,1.945,0,0,0,0,0,0,0,0,21.46,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 00:00:00",416,185,0,4.618,0,0,0,0,0,0,0,0,0,0,19.26,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 01:00:00",417,185,100,2.048,0,0,0,0,0,0,0,0,0,0,18.33,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 02:00:00",418,185,200,0.903,0,0,0,0,0,0,0,0,0,0,17.97,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 03:00:00",419,185,300,0.012,0,0,0,0,0,0,0,0,0,0,17.57,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 04:00:00",420,185,400,0.012,0,0,0,0,0,0,0,0,0,0,17.65,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 05:00:00",421,185,500,0.23,0,0,0,0,0,0,0,0,0,0,17.87,0.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 06:00:00",422,185,600,0.487,0.15,0,0,0.114,0.061,0.023,0.146,0.023,0.232,0.03,26.09,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 07:00:00",423,185,700,0.76,0.234,0,0,0.277,0.061,0.04,0.344,0.043,0.478,0.057,27.93,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 08:00:00",424,185,800,1.81,0.267,0.154,2.446,0.297,0.041,0.064,0.273,0.053,0.441,0.067,27.33,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 09:00:00",425,185,900,11.56,0.912,1.722,2.19,0.378,0.107,0.126,0.344,0.071,0.465,0.267,29.78,0.214,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 10:00:00",426,185,1000,78.33,11.14,13.27,4.315,0.309,0.038,0.165,0.268,0.099,0.675,3.005,40.74,2.862,416.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 11:00:00",427,185,1100,122.1,34.07,21.56,8.26,0.217,0.474,0.481,0.28,0.288,1.748,7.064,38.11,5.769,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 12:00:00",428,185,1200,142.3,50.97,26.27,10.52,0.231,1.205,0.957,0.431,0.76,3.085,9.78,56.13,6.805,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 13:00:00",429,185,1300,139.5,53.15,26.15,10.47,0.172,1.4,0.84,0.386,0.89,2.753,10.86,57.15,7.445,407.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 14:00:00",430,185,1400,141.9,54.6,26.24,10.59,0.163,1.894,1.181,0.193,1.189,3.19,11.32,57.14,7.518,530.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 15:00:00",431,185,1500,135.6,51.15,24.59,9.32,0.323,1.903,1.068,0.464,1.325,3.474,9.92,54.93,6.951,521.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 16:00:00",432,185,1600,68.19,5.536,9.27,0,0,0,0,0,0,0,0,0,0.762,464.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 17:00:00",433,185,1700,71.89,7.736,10.26,0,0,0,0,0,0,0,0,20.12,1.149,473.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 18:00:00",434,185,1800,57.74,2.273,7.387,0,0,0,0,0,0,0,0,0,0.315,463.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 19:00:00",435,185,1900,50.39,1.827,6.08,0,0,0,0,0,0,0,0,0,0.26,467.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 20:00:00",436,185,2000,52.74,1.435,6.308,0,0,0,0,0,0,0,0,0,0.519,479.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 21:00:00",437,185,2100,26.3,0.746,2.653,0,0,0,0,0,0,0,0,0,0.234,450.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 22:00:00",438,185,2200,42.57,4,8.17,0.434,0,0.161,0,0,0,0,0,41.15,0.75,521.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-04 23:00:00",439,185,2300,23.13,0.626,4.876,0.079,0,0.201,0,0,0,0,0,36.59,0.144,494.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 00:00:00",440,186,0,13.5,0,3.077,0,0,0.211,0,0,0,0,0,0,0,483.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 01:00:00",441,186,100,6.567,0,1.67,0,0,0.425,0,0,0,0,0,0,0,474.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 02:00:00",442,186,200,5.451,0,1.388,0,0,1.725,0.102,0.302,0,0,0,8.22,0,468.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 03:00:00",443,186,300,4.082,0,0.811,0,0,1.462,0.295,0.497,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 04:00:00",444,186,400,1.02,0,0.114,0,0,0.8,0.046,0.119,0,0,0,0,0,468.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 05:00:00",445,186,500,0,0,0,0,0,0.154,0,0,0,0,0,0,0,444.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 06:00:00",446,186,600,0,0,0,0,0,0.103,0,0,0,0,0.004,0,0.013,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 07:00:00",447,186,700,2.119,0.164,0.599,0.625,0.035,0.436,0.131,0.142,0.208,0.044,0.063,0.104,0.107,552.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 08:00:00",448,186,800,44.78,3.701,10.37,2.79,0.187,0.32,0.566,0.328,0.56,0.257,0.62,2.737,1.966,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 09:00:00",449,186,900,106.3,20.66,20.85,6.887,0.34,0.501,1.788,0.649,0.864,1.02,3.479,4.396,5.152,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 10:00:00",450,186,1000,133.9,49.74,26.37,9.58,0.47,0.481,2.39,0.342,0.901,2.486,8.35,6.205,8.15,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 11:00:00",451,186,1100,146.6,64.82,29.42,11.01,0.63,1.146,2.048,0.468,1.289,4.106,11.86,8.98,9.45,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 12:00:00",452,186,1200,157.3,71.87,31.08,12.51,0.845,1.884,2.184,0.989,2.503,6.395,14.82,9.63,8.9,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 13:00:00",453,186,1300,162.7,75.12,31.64,13.97,1.166,1.882,2.145,1.127,3.391,7.294,15.77,9.41,10.09,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 14:00:00",454,186,1400,166.1,76.79,32.03,14.54,1.493,2.477,2.614,1.495,3.877,7.701,16.39,8.51,10.23,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 15:00:00",455,186,1500,166.4,75.19,31.47,13.94,1.584,2.467,2.616,1.455,4.191,7.71,17.05,5.75,10.07,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 16:00:00",456,186,1600,160.4,70.39,30.34,12.37,1.246,2.056,2.653,1.152,4.341,7.543,15.62,4.12,9.36,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 17:00:00",457,186,1700,155.7,65.8,29.32,10.96,0.841,2.043,2.06,0.956,4.19,7.491,14.41,3.611,9.09,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 18:00:00",458,186,1800,105.7,32.42,17.98,3.951,0.057,0.512,0.441,0.058,1.46,3.064,5.959,1.311,4.417,654.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 19:00:00",459,186,1900,28.45,0,1.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 20:00:00",460,186,2000,29.21,8.29,4.941,1.105,0,0.043,0,0,0.127,0,1.675,0,1.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 21:00:00",461,186,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 22:00:00",462,186,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-05 23:00:00",463,186,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 00:00:00",464,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 01:00:00",465,187,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 02:00:00",466,187,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 03:00:00",467,187,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 04:00:00",468,187,400,3.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 05:00:00",469,187,500,13.04,1.833,0.612,0.523,0.031,0.105,0.126,0.034,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 06:00:00",470,187,600,51.37,43.85,11.83,12.56,5.357,5.336,5.426,4.95,5.352,3.857,6.137,0,5.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 07:00:00",471,187,700,63.52,59.37,15.93,17.2,7.309,7.149,7.401,7.044,7.324,5.373,8.13,0,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 08:00:00",472,187,800,85.5,61.01,19.6,17.99,7.241,5.188,6.75,6.089,7.09,5.475,8.22,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 09:00:00",473,187,900,140.4,40.56,26.15,11.9,3.306,1.397,2.862,2.122,2.975,2.505,7.324,0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 10:00:00",474,187,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 11:00:00",475,187,1100,99.8,28.27,10.74,7.402,0,0,0,0,0,0,0,0,1.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 12:00:00",476,187,1200,194.6,41.76,17.9,9.88,0,0,0,0,0,0,0,0,1.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 13:00:00",477,187,1300,190,39.72,16.99,9.54,0,0,0,0,0,0,0,0,1.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 14:00:00",478,187,1400,127,16.35,8.69,3.794,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 15:00:00",479,187,1500,114,1.764,5.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 16:00:00",480,187,1600,124.3,3.273,6.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 17:00:00",481,187,1700,196.6,25.42,15.44,5.534,0,0,0,0,0,0,0,0,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 18:00:00",482,187,1800,198.1,34.94,16.11,7.814,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 19:00:00",483,187,1900,192.8,28.9,15.35,7.971,0,0,0,0,0,0,0,0,0.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 20:00:00",484,187,2000,175.5,16.13,12.81,6.397,0,0,0,0,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 21:00:00",485,187,2100,114,2.607,6.735,1.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 22:00:00",486,187,2200,62.59,0,1.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-06 23:00:00",487,187,2300,45.73,0,0.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 00:00:00",488,188,0,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 01:00:00",489,188,100,31.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 02:00:00",490,188,200,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 03:00:00",491,188,300,23.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 04:00:00",492,188,400,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 05:00:00",493,188,500,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 06:00:00",494,188,600,5.813,0.052,0,0.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 07:00:00",495,188,700,3.632,0.093,1.341,3.732,0,0,0,0,0,0,0,0,0.136,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 08:00:00",496,188,800,34.25,1.796,9,4.71,0,0,0,0,0,0,0,0,1.625,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 09:00:00",497,188,900,87.8,18.12,17.19,7.035,0,0,0,0,0,0,0,0,4.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 10:00:00",498,188,1000,90.6,27.8,16.24,5.853,0,0,0,0,0,0,0,0,4.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 11:00:00",499,188,1100,114.1,43.4,20.91,7.623,0,0,0,0,0,0,0,0,6.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 12:00:00",500,188,1200,121.3,52.25,21.47,8.25,0,0,0,0,0,0,0,0,7.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 13:00:00",501,188,1300,119.8,53.37,21,7.564,0,0,0,0,0,0,0,1.748,6.925,4.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 14:00:00",502,188,1400,123.8,55.59,21.88,7.008,0,0,0,0,0,0,0,60.21,7.236,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 15:00:00",503,188,1500,126.1,58.89,22.46,8.24,0,0,0,0,0,0,0,21.29,7.491,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 16:00:00",504,188,1600,121.3,58.43,21.86,9.03,0,0,0,0,0,0,0,139.7,7.147,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 17:00:00",505,188,1700,123,58.89,21.92,9.09,0,0,0,0,0,0,0,147.2,7.147,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 18:00:00",506,188,1800,114.9,56.4,20.37,8.98,0,0,0,0,0,0,0,145.7,6.42,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 19:00:00",507,188,1900,102.6,45.37,17.77,6.905,0,0,0,0,0,0,0,99.8,5.236,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 20:00:00",508,188,2000,78.71,26.32,13.04,3.575,0,0,0,0,0,0,0,0,3.432,5.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 21:00:00",509,188,2100,39.73,9.87,6.972,1.546,0,0,0,0,0,0,0,0,1.404,3.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 22:00:00",510,188,2200,12.3,2.486,2.82,0.455,0,0,0,0,0,0,0,0,0.256,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-07 23:00:00",511,188,2300,3.309,0.596,0.941,0.493,0,0,0,0,0,0,0,0,0.026,1.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 00:00:00",512,189,0,0.05,0,0,0.112,0,0,0,0,0,0,0,0,0,0.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 01:00:00",513,189,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 02:00:00",514,189,200,16.31,0.134,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 03:00:00",515,189,300,27.24,0.892,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 04:00:00",516,189,400,5.756,1.192,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 05:00:00",517,189,500,2.429,1.267,0,0,0,0,0,0,0,0,0,0,0.158,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 06:00:00",518,189,600,0.41,0.948,0,0,0,0,0,0.023,0,0,0.122,0,0.124,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 07:00:00",519,189,700,0,0.874,0.01,0,0,0,0,0.02,0,0.013,0.235,81.1,0.113,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 08:00:00",520,189,800,0,1.089,0.098,0,0,0,0,0.011,0,0.01,0.289,76.62,0.078,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 09:00:00",521,189,900,0.119,1.313,0.296,0.026,0,0.259,0,0.121,0.196,0.049,0.339,74.76,0.004,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 10:00:00",522,189,1000,37.07,3.677,6.736,0.541,0,0.303,0,0.011,0.201,0.026,1.26,72.69,1.495,3.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 11:00:00",523,189,1100,95,22.41,18.59,3.432,0.006,0.444,0.052,0.071,0.272,0.749,5.29,75.64,4.99,7.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 12:00:00",524,189,1200,120.6,44.17,24.33,4.641,0.253,0.385,0.45,0.005,0.708,0.814,10.29,77.33,6.386,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 13:00:00",525,189,1300,114,44.6,23.11,5.554,0.265,1.816,0.869,0.162,0.927,2.96,9.44,79.17,5.97,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 14:00:00",526,189,1400,113.9,42.58,22.93,10.5,0.16,1.804,0.799,0.372,0.79,2.721,9.02,78.17,5.727,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 15:00:00",527,189,1500,110.6,41.92,22.22,6.288,0.087,1.691,0.805,0.474,0.927,2.948,9.37,77.77,5.68,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 16:00:00",528,189,1600,100.9,24.47,18.31,4.185,0.041,1.14,0.549,0.793,0.79,1.753,6.942,95.9,4.237,6.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 17:00:00",529,189,1700,131.9,45.9,24,6.261,0.126,2.261,1.145,0.809,1.613,4.011,11.32,97.9,6.51,5.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 18:00:00",530,189,1800,126.4,50.63,23.14,6.901,0.249,2.958,1.454,1.018,1.9,3.626,10.47,102.4,6.187,5.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 19:00:00",531,189,1900,87.3,31.82,16.13,3.7,0.146,2.047,0.805,0.897,1.202,1.834,5.834,96.6,4.236,4.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 20:00:00",532,189,2000,60.47,16.34,11.35,2.355,0.208,1.947,0.831,1.04,1.368,1.097,3.691,106.2,2.639,3.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 21:00:00",533,189,2100,32.96,9.37,6.265,2.162,0.662,1.056,0.873,0.421,0.784,0.254,1.514,105.4,1.42,1.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 22:00:00",534,189,2200,45.1,32.62,7.301,4.585,1.533,2.19,1.829,0.89,0.991,0.948,0,102.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-08 23:00:00",535,189,2300,21.84,35.27,6.993,10.54,1.662,1.369,1.8,0.746,7.018,1.559,0,127.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 00:00:00",536,190,0,0.77,34.97,5.044,11.87,1.454,1.648,1.325,0.155,10.33,1.415,0.33,132.9,2.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 01:00:00",537,190,100,3.045,25.75,4.248,12.53,0.727,0.593,0.594,0,9.73,0,0,147.6,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 02:00:00",538,190,200,21.08,41.09,7.495,13.21,1.413,0.995,0.993,0.198,10.27,0.598,1.504,176.1,2.525,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 03:00:00",539,190,300,30.36,39.72,12.77,13.16,1.237,0.471,0.692,0.042,11.21,0.314,1.084,181.5,2.995,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 04:00:00",540,190,400,14.56,33.65,13.34,12.27,1.008,0.07,0.294,0,9.12,0,1.032,176.7,2.09,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 05:00:00",541,190,500,4.898,22.54,10.88,11.23,0.903,0.702,0.464,0,9.43,0,0.709,171.9,1.239,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 06:00:00",542,190,600,0.157,22.33,2.368,2.555,0.202,0.05,0.076,0,2.236,0,0.14,41.84,0.22,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 07:00:00",543,190,700,2.108,57.57,0,4.237,0.563,0.507,0.08,0.048,4.666,0.015,0,3.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-07-09 08:00:00",544,190,800,20.09,57.86,3.97,5.159,2.081,0.649,0.018,0.041,6.056,0.001,0.001,2.317,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
